Leaf number,Read number,gain,integration time,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,led,led current,saturation check,time
4,2,64,250,2641.575,545.077,490.102,327.165,193.116,102.509,White LED,12.5 mA,b'OK Read',10:42:26
4,2,64,250,5122.534000000001,1058.525,966.899,645.845,371.61800000000005,195.255,White LED,25 mA,b'OK Read',10:42:28
4,2,64,250,9553.841,2018.999,1881.683,1269.061,706.7,368.544,White LED,50 mA,b'OK Read',10:42:30
4,2,64,250,11326.364,2394.333,2263.12,1528.342,838.2280000000001,439.324,White LED,100 mA,b'OK Read',10:42:31
4,3,64,50,2753.433,537.697,476.797,315.851,193.116,103.729,White LED,12.5 mA,b'OK Read',10:42:50
4,3,64,50,5327.608,1085.937,975.769,659.987,381.012,201.356,White LED,25 mA,b'OK Read',10:42:51
4,3,64,50,9995.538,2171.874,1979.26,1381.259,735.929,390.51,White LED,50 mA,b'OK Read',10:42:52
4,3,64,50,11637.56,2546.153,2356.262,1649.9679999999998,871.632,457.629,White LED,100 mA,b'OK Read',10:42:53
4,3,64,100,2728.337,571.962,504.517,346.49300000000005,200.945,106.78,White LED,12.5 mA,b'OK Read',10:42:54
4,3,64,100,5298.926,1112.294,997.946,683.558,386.232,204.407,White LED,25 mA,b'OK Read',10:42:55
4,3,64,100,9927.419,2153.423,1968.171,1364.759,735.929,390.51,White LED,50 mA,b'OK Read',10:42:57
